Order_ID,Layer_Index,Product_ID,x,y,w,h,Quantity
2386,4,12,93,0,23,35,1
2386,4,13,0,23,35,23,1
2387,0,10,0,0,85,52,10
2387,0,7,85,0,32,63,3
2387,0,12,0,52,68,25,4
2387,0,8,0,77,96,21,3
2387,0,11,68,52,17,25,1
2387,0,13,96,63,18,36,2
2387,1,2,0,0,39,52,2
2387,1,3,0,52,78,26,2
2387,1,6,39,0,39,52,2
2387,1,14,0,78,72,18,4
2387,1,0,72,78,29,19,1
2387,1,1,101,42,19,58,2
2387,1,7,78,46,21,32,1
2387,1,11,78,21,17,25,1
2387,1,15,78,0,36,18,2
2387,1,16,95,18,18,18,1
2387,2,4,0,0,39,26,1
2387,2,5,39,0,39,26,1
2387,2,9,78,0,21,32,1
2387,2,17,99,0,18,36,2
2387,2,0,0,26,29,19,1
2387,2,16,29,26,18,18,1
2388,0,3,0,0,88,68,8
2388,0,0,0,68,117,29,3
2388,0,3,88,0,22,68,2
2388,1,1,0,0,78,58,4
2388,1,0,78,0,39,58,2
2388,1,2,0,58,52,39,2
2389,0,6,0,0,84,72,12
2389,0,8,0,72,96,25,6
2389,0,7,84,0,32,50,4
2389,0,9,84,50,36,18,2
2389,0,5,96,68,18,28,1
2389,1,12,0,0,18,72,4
2389,1,1,0,72,38,25,1
2389,1,0,18,0,39,29,1
2389,1,2,18,29,38,25,1
2389,1,9,18,54,36,18,2
2389,1,3,38,72,38,25,1
2389,1,10,54,54,36,18,2
2389,1,4,56,29,38,25,1
2389,1,5,76,72,18,28,1
2389,1,11,90,54,18,18,1
2389,1,13,94,18,18,36,2
2389,1,11,102,0,18,18,1
2390,0,19,0,0,92,70,8
2390,0,11,0,70,120,27,3
2390,0,19,92,0,23,70,2
2390,1,20,0,0,92,70,8
2390,1,10,92,0,27,80,2
2390,1,16,0,70,64,25,4
2390,1,16,70,80,50,16,2
2390,2,20,0,0,70,69,6
2390,2,17,70,0,50,80,10
2390,2,19,0,69,70,23,2
2390,2,16,70,80,50,16,2
2390,3,16,0,0,25,64,4
2390,3,0,0,64,42,33,2
2390,3,4,25,0,40,27,1
2390,3,5,25,27,40,27,1
2390,3,6,42,54,27,40,1
2390,3,1,65,0,32,21,1
2390,3,2,65,21,21,32,1
2390,3,7,69,53,27,40,1
2390,3,3,86,21,32,21,1
2390,3,18,96,42,23,35,1
2390,4,8,0,0,27,40,1
2390,4,9,0,40,40,27,1
2390,4,12,27,0,27,40,1
2390,4,13,0,67,40,27,1
2390,4,14,40,40,40,27,1
2390,4,15,54,0,27,40,1
2390,4,19,80,40,35,23,1
2390,4,21,80,63,35,23,1
2390,4,23,40,67,32,21,1
2390,4,22,81,0,21,30,1
2391,0,4,0,0,78,78,6
2391,0,10,78,0,42,99,6
2391,0,15,0,78,75,16,3
2391,1,5,0,0,78,78,6
2391,1,11,78,0,42,99,6
2391,1,15,0,78,75,16,3
2391,2,16,0,0,75,64,12
2391,2,20,0,64,92,35,4
2391,2,1,92,22,26,78,2
2391,2,9,86,0,34,22,1
2391,2,14,75,22,17,25,1
2391,3,15,0,0,50,64,8
2391,3,21,0,64,88,33,4
2391,3,17,50,0,69,35,3
2391,3,23,88,54,30,46,2
2391,3,0,50,35,38,29,2
2391,3,14,88,35,25,17,1
2391,4,22,0,0,66,44,4
2391,4,19,66,0,35,46,2
2391,4,16,101,0,16,50,2
2391,4,11,0,44,66,21,2
2391,4,18,66,46,35,23,1
2391,4,2,0,65,39,26,1
2391,4,12,39,65,21,32,1
2391,4,3,60,69,39,26,1
2391,5,6,0,0,39,26,1
2391,5,7,39,0,39,26,1
2391,5,8,78,0,39,26,1
2391,5,24,0,26,39,26,1
2391,5,13,0,52,38,25,1
2391,5,25,0,77,32,21,1
2391,5,26,32,77,32,21,1
2393,0,0,0,0,78,78,6
2393,0,5,78,0,42,99,6
2393,0,14,0,78,66,22,2
2393,1,7,0,0,87,69,9
2393,1,8,0,69,115,29,5
2393,1,8,87,0,29,69,3
2393,2,6,0,0,84,66,8
2393,2,9,84,0,35,69,3
2393,2,1,3,69,117,26,3
2393,3,10,0,0,70,69,6
2393,3,4,0,69,78,26,2
2393,3,9,78,31,35,69,3
2393,3,15,70,0,46,31,1
2393,4,12,0,0,35,46,2
2393,4,13,0,46,70,23,2
2393,4,8,0,69,46,29,2
2393,4,1,46,69,39,26,1
2393,4,5,85,58,33,42,2
2393,4,11,70,23,23,35,1
2393,4,2,35,7,26,39,1
2393,4,7,61,0,29,23,1
2393,4,3,93,0,26,39,1
2394,0,14,0,0,92,70,8
2394,0,12,92,0,27,80,2
2394,0,19,48,80,72,18,4
2394,0,7,0,70,40,27,1
2394,1,5,0,0,117,52,6
2394,1,17,0,52,70,46,4
2394,1,16,70,52,46,35,2
2394,2,0,0,0,78,52,4
2394,2,1,78,0,39,52,2
2394,2,5,0,52,52,39,2
2394,2,8,52,52,27,40,1
2394,2,15,79,52,35,23,1
2394,2,18,79,75,35,23,1
2394,3,6,0,0,39,52,2
2394,3,9,0,52,27,40,1
2394,3,10,27,52,27,40,1
2394,3,2,39,0,39,26,1
2394,3,3,39,26,39,26,1
2394,3,11,54,52,27,40,1
2394,3,4,78,0,39,26,1
2394,3,13,81,26,27,40,1
2395,0,7,0,0,92,70,8
2395,0,0,92,0,25,76,2
2395,0,3,50,76,70,23,2
2395,0,0,0,70,38,25,1
2395,1,4,0,0,35,69,3
2395,1,2,0,69,76,25,2
2395,1,8,76,28,18,72,4
2395,1,10,94,28,18,72,4
2395,1,1,82,0,38,25,1
2395,1,3,35,34,23,35,1
2395,1,9,58,33,18,36,2
2395,1,5,41,10,35,23,1
2395,2,6,0,0,35,23,1
2395,2,11,35,0,18,36,2
2396,0,2,0,0,78,52,4
2396,0,12,0,52,70,46,4
2396,0,0,78,0,39,52,2
2396,0,7,70,52,32,42,2
2396,0,9,102,52,18,28,1
2396,0,18,102,80,18,18,1
2396,1,14,0,0,35,69,3
2396,1,3,0,69,78,26,2
2396,1,17,35,0,35,69,3
2396,1,10,70,0,26,68,4
2396,1,8,78,68,40,27,1
2396,1,11,96,0,23,35,1
2396,1,9,96,35,18,28,1
2396,2,19,0,0,18,72,4
2396,2,9,0,72,36,28,2
2396,2,20,18,0,40,26,1
2396,2,21,18,26,40,26,1
2396,2,1,36,74,39,26,1
2396,2,6,36,52,34,22,1
2396,2,18,18,52,18,18,1
2396,2,4,58,0,39,26,1
2396,2,13,97,0,23,35,1
2396,2,5,58,26,39,26,1
2396,2,15,75,52,35,23,1
2396,2,16,75,75,35,23,1
2397,0,0,0,0,78,78,6
2397,0,4,78,0,39,78,3
2397,0,12,0,78,66,22,2
2397,0,15,66,78,54,18,3
2397,1,4,0,0,39,78,3
2397,1,13,0,78,66,22,2
2397,1,1,66,48,39,52,2
2397,1,5,39,0,26,78,2
2397,1,16,105,54,15,46,1
2397,1,10,65,0,51,26,3
2397,1,11,65,26,52,17,2
2397,2,6,0,0,39,52,2
2397,2,8,0,52,78,26,2
2397,2,11,0,78,52,17,2
2397,2,17,52,78,32,21,1
2397,2,9,78,40,25,38,1
2397,2,14,84,78,36,18,2
2397,2,2,39,26,39,26,1
2397,2,3,39,0,39,26,1
2397,2,10,103,52,17,26,1
2397,2,15,78,0,18,18,1
2397,3,7,0,0,39,26,1
2398,0,13,0,0,54,56,6
2398,0,14,0,56,90,28,5
2398,0,10,90,20,27,80,2
2398,0,23,54,20,36,36,4
2398,0,17,0,84,50,16,2
2398,0,22,54,0,36,18,2
2398,0,14,90,0,28,18,1
2398,0,17,50,84,25,16,1
2398,1,0,0,0,39,52,2
2398,1,3,0,52,78,26,2
2398,1,21,0,78,66,22,2
2398,1,15,66,78,52,17,2
2398,1,1,78,39,26,39,1
2398,1,18,104,28,16,50,2
2398,1,2,39,26,39,26,1
2398,1,4,78,0,26,39,1
2398,1,5,39,0,39,26,1
2398,1,17,104,0,16,25,1
2398,2,8,0,0,27,40,1
2398,2,9,0,40,40,27,1
2398,2,11,27,0,27,40,1
2398,2,6,40,40,26,39,1
2398,2,7,0,67,39,26,1
2398,2,16,39,79,50,17,2
2398,2,19,54,0,35,23,1
2398,2,12,54,23,26,17,1
2398,2,20,80,23,23,35,1
2398,2,15,89,0,26,17,1
2399,0,16,0,0,92,70,8
2399,0,0,0,70,117,26,3
2399,0,15,92,0,23,70,2
2399,1,14,0,0,66,63,6
2399,1,8,66,0,52,78,4
2399,1,15,0,63,23,35,1
2399,1,18,28,78,92,15,2
2399,2,1,0,0,39,52,2
2399,2,4,0,52,78,26,2
2399,2,9,78,0,26,78,2
2399,2,17,39,0,35,46,2
2399,2,19,104,0,15,46,1
2399,2,21,0,78,32,21,1
2399,3,20,0,0,40,26,1
2399,3,0,40,0,39,26,1
2399,3,2,79,0,39,26,1
2399,3,3,0,26,39,26,1
2399,3,5,39,26,39,26,1
2399,3,6,78,26,39,26,1
2399,3,7,0,52,26,39,1
2399,3,10,26,52,26,39,1
2399,3,11,52,52,26,39,1
2399,3,12,78,52,26,39,1
2399,4,13,0,0,39,26,1
2400,0,0,0,0,58,68,8
2400,0,7,58,0,35,69,3
2400,0,3,93,0,25,68,4
2400,0,1,0,68,34,25,2
2400,0,2,34,68,17,25,1
2400,0,4,51,69,35,23,1
2400,0,2,86,69,17,25,1
2400,1,5,0,0,35,46,2
2400,1,6,0,46,70,23,2
2400,1,8,35,0,35,46,2
2400,1,9,0,69,70,23,2
2400,1,10,70,0,23,70,2
2400,1,4,70,70,35,23,1
2400,1,11,93,0,23,70,2
2400,2,7,0,0,35,23,1
2401,0,12,0,0,70,46,4
2401,0,3,70,0,50,64,8
2401,0,7,0,46,69,35,3
2401,0,2,69,64,50,32,4
2401,0,2,0,81,50,16,2
2401,0,14,50,81,18,18,1
2401,1,11,0,0,35,69,3
2401,1,1,0,69,68,26,4
2401,1,5,68,30,23,70,2
2401,1,13,91,30,23,70,2
2401,1,0,82,0,38,25,1
2401,1,4,35,34,23,35,1
2401,1,6,47,0,35,23,1
2401,2,15,0,0,18,72,4
2401,2,8,0,72,35,23,1
2401,2,9,18,0,35,23,1
2401,2,10,18,23,35,23,1
2401,2,12,18,46,35,23,1
2401,2,16,35,69,36,18,2
2401,2,14,53,0,18,18,1
2402,0,14,0,0,66,84,8
2402,0,1,66,0,52,78,4
2402,0,21,0,84,75,16,3
2402,0,13,75,78,33,21,1
2402,1,15,0,0,92,58,8
2402,1,18,92,0,28,72,4
2402,1,8,3,72,117,26,3
2402,2,24,0,0,70,46,4
2402,2,22,70,0,50,64,8
2402,2,16,0,46,50,38,2
2402,2,19,50,46,17,50,2
2402,2,21,0,84,50,16,2
2402,2,20,67,64,50,34,4
2402,3,13,0,0,33,63,3
2402,3,21,0,63,75,16,3
2402,3,2,75,22,26,78,2
2402,3,0,101,42,19,58,2
2402,3,7,33,0,39,52,2
2402,4,9,0,0,39,52,2
2402,4,11,0,52,52,39,2
2402,4,3,39,0,39,26,1
2402,4,4,39,26,39,26,1
2402,4,17,52,52,38,25,1
2402,4,5,78,0,39,26,1
2402,4,6,78,26,39,26,1
2402,4,8,90,52,26,39,1
2402,4,23,52,77,35,23,1
2402,5,10,0,0,39,26,1
2402,5,12,39,0,39,26,1
2402,5,25,78,0,35,23,1
2403,0,11,0,0,90,56,10
2403,0,0,90,0,29,78,2
2403,0,17,21,78,99,22,3
2403,0,5,24,56,66,21,2
2403,0,18,6,56,18,18,1
2403,0,12,0,74,16,25,1
2403,1,10,0,0,72,56,8
2403,1,12,72,0,48,75,9
2403,1,13,50,75,70,23,2
2403,1,6,0,71,46,29,2
2403,1,18,46,57,18,18,1
2403,1,21,0,56,46,15,1
2403,2,16,0,0,70,46,4
2403,2,14,70,0,23,70,2
2403,2,7,93,0,27,40,1
2403,2,8,93,40,27,40,1
2403,2,9,53,70,40,27,1
2403,2,15,35,46,35,23,1
2403,2,19,93,80,18,18,1
2403,2,5,0,46,33,21,1
2403,2,22,13,69,40,26,1
2403,3,1,0,0,39,26,1
2403,3,2,39,0,39,26,1
2403,3,3,78,0,39,26,1
2403,3,4,0,26,39,26,1
2403,3,20,0,52,36,18,2
2403,3,19,36,52,18,18,1
2404,0,0,0,0,78,52,4
2404,0,19,78,0,40,54,2
2404,0,5,0,52,78,39,3
2404,0,16,78,54,27,40,1
2404,1,10,0,0,78,52,4
2404,1,1,78,0,39,52,2
2404,1,11,0,52,78,39,3
2404,1,17,78,52,27,40,1
2404,2,13,0,0,78,52,4
2404,2,2,78,0,39,52,2
2404,2,6,0,52,52,39,2
2404,2,18,52,52,27,40,1
2404,2,20,79,52,27,40,1
2404,3,7,0,0,39,52,2
2404,3,8,0,52,52,39,2
2404,3,12,39,0,39,52,2
2404,3,14,78,0,39,52,2
2404,3,15,52,52,52,39,2
2404,4,3,0,0,39,26,1
2404,4,4,39,0,39,26,1
2404,4,5,78,0,39,26,1
2404,4,9,0,26,39,26,1
2404,4,11,39,26,39,26,1
2405,0,7,0,0,84,72,12
2405,0,8,84,0,36,84,6
2405,0,11,0,84,120,16,5
2405,1,9,0,0,78,68,12
2405,1,12,0,68,100,32,8
2405,1,12,100,0,16,100,4
2405,1,13,78,0,22,66,2
2405,2,6,0,0,50,76,4
2405,2,13,0,76,99,22,3
2405,2,1,99,4,21,96,3
2405,2,8,50,0,28,72,4
2405,2,11,78,0,16,72,3
2405,3,14,0,0,66,44,4
2405,3,10,66,0,34,78,6
2405,3,2,56,78,64,21,2
2405,3,12,100,0,16,50,2
2405,3,11,100,50,16,24,1
2405,3,13,44,44,22,33,1
2405,3,0,24,77,32,21,1
2405,3,3,0,68,21,32,1
2405,3,4,21,45,21,32,1
2405,3,11,0,44,16,24,1
2405,4,5,0,0,25,38,1
2406,0,3,0,0,78,52,4
2406,0,12,0,52,100,32,8
2406,0,2,78,0,39,52,2
2406,0,11,100,52,17,26,1
2406,1,15,0,0,70,46,4
2406,1,16,70,0,46,70,4
2406,1,4,42,70,78,26,2
2406,1,18,0,46,70,23,2
2406,1,9,0,69,40,27,1
2406,2,5,0,0,33,42,2
2406,2,6,0,42,66,21,2
2406,2,7,33,0,32,42,2
2406,2,10,65,0,38,25,1
2406,2,11,65,25,26,17,1
2406,2,0,91,25,26,39,1
2406,2,13,66,42,23,35,1
2406,2,14,89,64,23,35,1
2406,2,16,54,77,35,23,1
2406,2,17,0,63,23,35,1
2406,2,8,23,63,21,32,1
2406,3,1,0,0,39,26,1
2407,0,0,0,0,78,78,6
2407,0,5,78,0,39,78,3
2407,0,11,0,78,75,16,3
2407,0,11,75,78,25,16,1
2407,1,12,0,0,75,64,12
2407,1,11,0,64,100,32,8
2407,1,10,75,0,27,40,1
2407,1,12,100,50,16,50,2
2407,2,4,0,0,39,52,2
2407,2,10,0,52,27,40,1
2407,2,1,27,52,26,39,1
2407,2,2,39,0,39,26,1
2407,2,3,39,26,39,26,1
2407,2,5,53,52,26,39,1
2407,2,6,78,0,39,26,1
2407,2,7,78,26,39,26,1
2407,2,8,79,52,26,39,1
2407,3,9,0,0,39,26,1
2408,0,4,0,0,117,52,6
2408,0,3,0,52,78,39,3
2408,0,0,78,52,26,39,1
2408,1,5,0,0,78,52,4
2408,1,1,78,0,39,52,2
2408,1,2,0,52,52,39,2
2408,1,0,52,52,26,39,1
2408,1,3,78,52,26,39,1
2408,2,6,0,0,39,52,2
2408,2,7,0,52,52,39,2
2408,2,8,39,0,38,50,2
2408,2,9,52,50,38,50,2
2408,2,10,77,0,38,50,2
2409,0,8,0,0,117,52,6
2409,0,1,0,52,78,39,3
2409,0,9,78,52,35,46,2
2409,1,2,0,0,39,52,2
2409,1,6,0,52,52,39,2
2409,1,8,39,0,39,52,2
2409,1,10,52,52,35,23,1
2409,1,0,78,0,39,26,1
2409,1,1,78,26,39,26,1
2409,1,3,87,52,26,39,1
2409,1,11,52,75,35,23,1
2409,2,4,0,0,39,26,1
2409,2,5,39,0,39,26,1
2409,2,7,78,0,39,26,1
2409,2,12,0,26,35,23,1
2409,2,13,0,49,35,23,1
2409,2,14,0,72,35,23,1
2410,0,0,0,0,84,72,12
2410,0,0,0,72,90,28,5
2410,0,0,90,28,28,72,4
2410,0,0,84,0,18,28,1
2411,0,20,0,0,105,46,6
2411,0,1,0,46,104,39,4
2411,0,13,104,46,16,50,2
2411,0,23,105,0,15,46,1
2411,1,16,0,0,70,46,4
2411,1,0,70,0,26,78,2
2411,1,19,96,0,23,70,2
2411,1,9,96,70,18,28,1
2411,1,14,21,78,75,16,3
2411,1,6,0,68,21,32,1
2411,1,13,21,46,25,32,2
2411,1,21,0,46,18,18,1
2411,1,9,46,46,18,28,1
2411,2,7,0,0,27,40,1
2411,2,8,0,40,40,27,1
2411,2,24,27,0,26,40,1
2411,2,2,40,40,26,39,1
2411,2,3,0,67,39,26,1
2411,2,10,39,79,56,18,2
2411,2,4,53,0,26,39,1
2411,2,5,66,39,26,39,1
2411,2,15,79,0,23,35,1
2411,2,16,95,65,23,35,1
2411,2,22,102,0,18,36,2
2411,2,11,92,36,17,25,1
2411,3,17,0,0,35,23,1
2411,3,18,35,0,35,23,1
2411,3,12,70,0,25,17,1
2411,3,14,95,0,25,16,1
2411,3,21,95,16,18,18,1
2412,0,0,0,0,78,78,6
2412,0,16,78,0,38,100,4
2412,0,21,0,78,66,22,2
2412,1,7,0,0,78,78,6
2412,1,24,78,0,40,78,3
2412,1,21,0,78,66,22,2
2412,1,20,66,78,48,16,2
2412,2,1,0,0,78,52,4
2412,2,6,78,0,39,78,3
2412,2,4,0,52,78,26,2
2412,2,11,0,78,66,21,2
2412,2,20,66,78,48,16,2
2412,3,8,0,0,78,52,4
2412,3,10,78,0,39,78,3
2412,3,5,0,52,78,26,2
2412,3,12,0,78,66,21,2
2412,3,21,66,78,33,22,1
2412,4,15,0,0,38,75,3
2412,4,17,0,75,38,25,1
2412,4,13,38,0,40,54,2
2412,4,14,38,54,54,40,2
2412,4,22,78,0,40,26,1
2412,4,23,78,26,40,26,1
2412,4,2,92,52,26,39,1
2412,5,3,0,0,39,26,1
2412,5,6,39,0,39,26,1
2412,5,9,78,0,39,26,1
2412,5,18,0,26,25,38,1
2412,5,19,0,64,38,25,1
2413,0,0,0,0,78,78,6
2413,0,2,78,0,39,78,3
2413,0,5,0,78,68,22,2
2413,0,5,68,78,34,22,1
2413,1,3,0,0,78,78,6
2413,1,4,78,0,39,78,3
2413,1,6,0,78,64,21,2
2413,1,5,64,78,34,22,1
2413,2,4,0,0,39,78,3
2413,2,7,0,78,64,21,2
2413,2,1,64,22,26,78,2
2413,2,8,90,4,21,96,3
2413,2,6,58,0,32,21,1
2413,3,0,0,0,39,26,1
2414,0,12,0,0,105,69,9
2414,0,1,0,69,117,26,3
2414,0,17,105,0,15,46,1
2414,1,11,0,0,70,46,4
2414,1,4,70,0,26,78,2
2414,1,14,96,0,23,70,2
2414,1,5,0,46,52,39,2
2414,1,7,52,78,66,21,2
2414,1,18,0,85,46,15,1
2414,1,10,52,46,17,25,1
2414,2,8,0,0,33,42,2
2414,2,0,0,42,39,26,1
2414,2,9,33,0,38,25,1
2414,2,10,33,25,25,17,1
2414,2,2,0,68,39,26,1
2414,2,3,58,25,39,26,1
2414,2,13,71,0,35,23,1
2414,2,15,97,23,23,35,1
2414,2,16,39,51,35,23,1
2414,2,6,39,74,39,26,1
2415,0,0,0,0,120,40,4
2415,0,1,0,40,80,60,4
2415,0,0,80,40,40,30,1
2415,0,1,80,70,40,30,1
2416,0,17,0,0,100,64,16
2416,0,16,100,0,16,100,4
2416,0,9,0,64,84,33,4
2416,0,16,84,64,16,25,1
2416,1,2,0,0,78,52,4
2416,1,6,78,0,39,78,3
2416,1,5,0,52,78,26,2
2416,1,1,0,78,116,17,4
2416,2,16,0,0,25,80,5
2416,2,20,0,80,72,18,4
2416,2,19,72,30,23,70,2
2416,2,11,95,36,21,64,2
2416,2,18,95,1,23,35,1
2416,2,0,57,0,38,29,2
2416,2,1,43,29,29,34,2
2416,2,22,26,63,46,15,1
2416,2,21,25,27,18,36,2
2416,2,10,25,0,32,21,1
2416,3,12,0,0,27,40,1
2416,3,13,0,40,40,27,1
2416,3,3,27,0,26,39,1
2416,3,4,0,67,39,26,1
2416,3,6,39,67,39,26,1
2416,3,7,40,39,39,26,1
2416,3,8,78,65,39,26,1
2416,3,14,53,0,25,38,1
2416,3,15,78,0,38,25,1
2417,0,9,0,0,78,78,6
2417,0,2,78,0,39,78,3
2417,0,10,0,78,68,22,2
2417,0,16,68,78,52,19,2
2417,1,3,0,0,39,78,3
2417,1,11,0,78,64,21,2
2417,1,1,64,22,26,78,2
2417,1,8,90,22,26,78,2
2417,1,13,39,40,25,38,1
2417,1,14,39,2,25,38,1
2417,1,17,64,0,26,19,1
2417,2,9,0,0,39,52,2
2417,2,12,0,52,64,21,2
2417,2,0,0,73,39,26,1
2417,2,2,39,73,39,26,1
2417,2,4,64,34,26,39,1
2417,2,5,78,73,39,26,1
2417,2,15,39,17,23,35,1
2417,2,6,62,0,39,26,1
2417,2,7,90,26,26,39,1
2418,0,21,0,0,92,70,8
2418,0,12,0,70,92,29,4
2418,0,0,92,0,26,78,2
2418,0,20,92,78,26,17,1
2418,1,13,0,0,116,69,12
2418,1,13,0,69,92,29,4
2418,1,13,92,69,23,29,1
2418,2,14,0,0,116,69,12
2418,2,14,0,69,92,29,4
2418,2,14,92,69,23,29,1
2418,3,15,0,0,116,69,12
2418,3,1,0,69,117,26,3
2418,4,2,0,0,78,78,6
2418,4,6,78,0,39,78,3
2418,4,22,0,78,66,22,2
2418,4,20,66,78,52,17,2
2418,5,7,0,0,78,52,4
2418,5,6,78,0,39,78,3
2418,5,22,54,78,66,22,2
2418,5,21,0,54,35,46,2
2418,5,1,39,52,39,26,1
2418,6,21,0,0,35,69,3
2418,6,16,0,69,40,27,1
2418,6,23,35,0,32,42,2
2418,6,17,35,42,40,27,1
2418,6,18,67,0,27,40,1
2418,6,3,94,0,26,39,1
2418,6,4,94,39,26,39,1
2418,6,11,86,78,34,22,1
2418,6,20,75,40,17,26,1
2418,6,5,40,69,39,26,1
2418,7,8,0,0,39,26,1
2418,7,9,39,0,39,26,1
2418,7,10,78,0,39,26,1
2418,7,19,0,26,25,38,1
2418,7,15,0,64,23,29,1
2419,0,3,0,0,96,100,24
2419,0,0,96,0,21,99,3
2419,1,4,0,0,96,100,24
2419,1,0,96,0,21,99,3
2419,2,2,0,0,119,78,21
2419,2,0,0,78,66,21,2
2419,2,2,66,78,52,17,2
2419,3,1,0,0,99,84,12
2419,3,0,99,0,21,99,3
2419,3,3,0,84,50,16,2
2419,3,3,50,84,25,16,1
2419,4,5,0,0,92,70,8
2419,4,2,92,0,26,68,4
2419,4,4,92,68,25,32,2
2419,4,5,0,70,70,23,2
2419,4,2,70,70,17,26,1
2419,5,6,0,0,92,70,8
2419,5,0,92,0,21,99,3
2419,5,5,0,70,70,23,2
2419,5,3,70,70,16,25,1
2419,6,6,0,0,70,46,4
2419,6,1,70,0,33,84,4
2419,6,4,103,0,16,50,2
2419,6,0,0,46,42,33,2
2419,6,5,42,46,23,35,1
2419,7,6,0,0,35,23,1
2420,0,2,0,0,84,96,12
2420,0,0,84,0,35,69,3
2420,0,0,84,69,35,23,1
2420,1,0,0,0,92,70,8
2420,1,2,92,0,21,96,3
2420,1,1,0,70,35,23,1
2421,0,7,0,0,120,81,9
2421,0,9,0,81,84,18,3
2421,0,9,84,81,28,18,1
2421,1,2,0,0,105,99,15
2421,1,22,105,0,13,20,1
2421,2,19,0,0,99,66,9
2421,2,1,99,0,21,99,3
2421,2,20,0,66,66,33,3
2421,2,0,66,66,22,34,1
2421,3,6,0,0,84,96,12
2421,3,10,84,0,35,69,3
2421,3,9,84,69,36,28,2
2421,4,18,0,0,92,70,8
2421,4,20,92,0,22,99,3
2421,4,7,0,70,40,27,1
2421,4,8,40,70,40,27,1
2421,5,4,0,0,99,63,9
2421,5,3,99,0,21,99,3
2421,5,11,0,63,69,35,3
2421,5,11,69,63,23,35,1
2421,6,16,0,0,70,69,6
2421,6,17,70,0,46,70,4
2421,6,17,0,69,70,23,2
2421,6,12,70,70,35,23,1
2421,7,18,0,0,70,46,4
2421,7,20,70,0,44,66,4
2421,7,6,36,66,84,32,4
2421,7,13,0,46,35,23,1
2421,7,14,0,69,35,23,1
2421,8,3,0,0,33,63,3
2421,8,5,0,63,42,32,2
2421,8,21,33,0,32,42,2
2421,8,1,33,42,33,21,1
2421,8,2,65,0,33,21,1
2421,8,4,65,21,33,21,1
2421,8,19,98,0,22,33,1
2421,8,15,42,63,23,35,1
2421,8,18,65,63,23,35,1
2422,0,2,0,0,78,78,6
2422,0,5,0,78,96,21,3
2422,0,3,78,0,26,78,2
2422,0,11,104,0,15,92,2
2422,1,0,0,0,78,58,4
2422,1,8,0,58,102,25,6
2422,1,1,78,0,39,58,2
2422,1,9,102,58,18,36,2
2422,1,7,0,83,50,17,2
2422,1,6,50,83,25,17,1
2422,2,9,0,0,54,72,12
2422,2,4,0,72,78,26,2
2422,2,10,54,0,36,72,8
2422,2,5,78,72,32,21,1
2423,0,0,0,0,99,84,12
2423,0,1,99,0,21,99,3
2423,0,23,0,84,50,16,2
2423,0,23,50,84,25,16,1
2423,1,24,0,0,99,66,9
2423,1,1,99,0,21,99,3
2423,1,25,0,66,66,33,3
2423,1,23,66,66,25,32,2
2423,2,4,0,0,99,63,9
2423,2,2,99,0,21,99,3
2423,2,3,0,63,99,21,3
2423,2,23,0,84,25,16,1
2423,3,25,0,0,66,44,4
2423,3,6,0,44,84,32,4
2423,3,21,66,0,50,38,2
2423,3,5,0,76,64,21,2
2423,3,26,84,38,26,39,1
2423,3,24,64,77,33,22,1
2423,4,14,0,0,64,42,4
2423,4,7,64,0,32,42,2
2423,4,8,96,0,21,64,2
2423,4,9,78,64,42,32,2
2423,4,10,32,42,64,21,2
2423,4,11,36,63,42,32,2
2423,4,12,0,42,32,21,1
2423,4,25,0,63,22,33,1
2423,5,13,0,0,32,42,2
2423,5,17,0,42,38,25,1
2423,5,18,32,0,25,38,1
2423,5,19,0,67,38,25,1
2423,5,20,38,38,38,25,1
2423,5,21,57,0,25,38,1
2423,5,22,76,38,38,25,1
2423,5,2,38,63,21,33,1
2423,5,4,59,63,21,33,1
2423,5,12,80,63,32,21,1
2423,5,15,82,0,32,21,1
2423,6,16,0,0,32,21,1
2424,0,15,0,0,88,99,12
2424,0,17,88,0,26,80,2
2424,0,21,88,80,26,19,1
2424,1,16,0,0,90,72,20
2424,1,19,0,72,120,26,3
2424,1,18,90,0,26,40,1
2424,1,21,90,40,19,26,1
2424,2,14,0,0,99,63,9
2424,2,12,99,0,21,99,3
2424,2,16,0,63,72,36,8
2424,2,11,72,63,22,34,1
2424,3,0,0,0,78,52,4
2424,3,13,78,0,42,66,4
2424,3,1,0,52,78,26,2
2424,3,15,0,78,99,22,3
2424,3,12,99,66,21,33,1
2424,4,6,0,0,78,52,4
2424,4,20,78,0,40,52,2
2424,4,1,0,52,78,26,2
2424,4,18,78,52,40,26,1
2424,4,22,0,78,52,19,2
2424,4,14,52,78,33,21,1
2424,4,16,85,78,18,18,1
2424,5,2,0,0,39,52,2
2424,5,3,0,52,78,26,2
2424,5,4,39,0,39,52,2
2424,5,5,78,0,39,52,2
2424,5,19,78,52,40,26,1
2424,5,16,0,78,18,18,1
2424,6,7,0,0,39,52,2
2424,6,8,0,52,52,39,2
2424,6,9,39,0,39,52,2
2424,6,10,78,0,39,52,2
2424,6,23,52,52,26,39,1
2426,0,3,0,0,99,63,9
2426,0,8,99,0,16,100,4
2426,0,10,0,63,69,35,3
2426,0,7,69,63,28,36,2
2426,1,7,0,0,54,56,6
2426,1,0,0,56,78,26,2
2426,1,9,0,82,75,16,3
2426,1,1,78,22,26,78,2
